battery_id,battery_formula,framework_formula,formula_charge,formula_discharge,working_ion,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,num_steps,nelements,chemsys,elements,id_charge,id_discharge,material_ids,warnings,element_list,has_transition_metal,oxide,sulfide,fluoride,phosphate_possible,silicate_possible,has_main_transition_metal,max_stability
BAT_00401,Li0-1Cr(PO3)4,Cr(PO3)4,Cr(PO3)4,LiCr(PO3)4,Li,5.227604518333326,71.50399483378008,172.0959992173952,373.7946064719516,899.6498230959436,0.009890282828437,0.055755734117649,0.038891147175929,1,3,Cr-O-P,"Cr,P,O",mp-540424,mp-26829,"mp-540424,mp-26829",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.055755734117649
BAT_00402,Li0-1Cr4(PO4)3,Cr4(PO4)3,Cr4(PO4)3,LiCr4(PO4)3,Li,2.233531908333337,53.62017586854651,178.85723276332007,119.76237373284388,399.48333641307823,0.045918309190742,0.033639047368421,0.041265836124999,1,3,Cr-O-P,"Cr,P,O",mp-26840,mp-697664,"mp-26840,mp-697664",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.041265836124999
BAT_00403,Li1-3Cr2(PO4)3,Cr2(PO4)3,LiCr2(PO4)3,Li3Cr2(PO4)3,Li,4.779084660833338,130.82531349913754,425.7591431057006,625.2252489924409,2034.738990026,0.03493353739341,0.108670820277787,0.037706821249999,2,3,Cr-O-P,"Cr,P,O",mp-26870,mp-26869,"mp-26870,mp-766383,mp-766398,mp-26869",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.108670820277787
BAT_00404,Li0-1Cr(PO3)3,Cr(PO3)3,Cr(PO3)3,LiCr(PO3)3,Li,2.177492603333324,90.59053791454345,243.64698969167915,197.26022624090547,530.5395178780622,0.002961304791157,0.023662469230769,0.053816649257251,1,3,Cr-O-P,"Cr,P,O",mp-584637,mp-540456,"mp-584637,mp-26910,mp-540456",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.053816649257251
BAT_00405,Li0-1CrPO4,CrPO4,CrPO4,LiCrPO4,Li,3.45681235166666,174.13910058671038,556.5370817217117,601.9661938162634,1923.8442582561304,0.073896416419236,0.223206195277777,0.043588825029751,1,3,Cr-O-P,"Cr,P,O",mp-504335,mp-26881,"mp-504335,mp-26881",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.223206195277777
BAT_00406,Li0-1CrP2O7,CrP2O7,CrP2O7,LiCrP2O7,Li,5.29517127583333,115.08687885832728,378.7684753004316,609.4047351559248,2005.6439506020315,0.00876612376231,0.117461298000009,0.043707391363636,1,3,Cr-O-P,"Cr,P,O",mp-26854,mp-26853,"mp-26854,mp-26853",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.117461298000009
BAT_00408,Li0-1Cr4(PO4)3,Cr4(PO4)3,Cr4(PO4)3,LiCr4(PO4)3,Li,3.740704845833339,53.62017586854651,186.4511602366352,200.57725170590783,697.4587586084298,0.011391693363519,0.069526216578948,0.0,1,3,Cr-O-P,"Cr,P,O",mp-504357,mp-26967,"mp-504357,mp-26967",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.069526216578948
BAT_00409,Li0-1Cr4(PO4)3,Cr4(PO4)3,Cr4(PO4)3,LiCr4(PO4)3,Li,2.6409069533333183,53.62017586854651,171.192266325996,141.60589529019987,452.1028464972121,0.009439817808517,0.041168973947367,0.028050514125,1,3,Cr-O-P,"Cr,P,O",mp-26914,mp-26913,"mp-26914,mp-26913",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.041168973947367
BAT_00410,Li3-4CrP2O9,CrP2O9,Li3CrP2O9,Li4CrP2O9,Li,4.536536193333338,93.8091442556075,256.26886574402573,425.5685781811917,1162.5729846722547,0.016392488795217,0.070878562095239,0.042060777991073,1,3,Cr-O-P,"Cr,P,O",mp-504343,mp-26911,"mp-504343,mp-26911",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.070878562095239
BAT_00411,Li0-1CrPO4,CrPO4,CrPO4,LiCrPO4,Li,2.718822045833332,174.13910058671036,573.181038492864,473.45322571673626,1558.3772437080424,0.160204838478015,0.055232768749999,0.005038788839275,1,3,Cr-O-P,"Cr,P,O",mp-25452,mp-25447,"mp-25452,mp-25447,mp-1666120",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.055232768749999
BAT_00412,Li0-1CrPO5,CrPO5,CrPO5,LiCrPO5,Li,4.210486925833327,157.7412653533589,533.4128047199624,664.1675354347232,2245.9276403454874,0.061762029696972,0.047736897857141,0.056907491499992,1,3,Cr-O-P,"Cr,P,O",mp-26924,mp-26923,"mp-26924,mp-26923,mp-1244518",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.056907491499992
BAT_00413,Li1-2CrP2O7,CrP2O7,LiCrP2O7,Li2CrP2O7,Li,4.350243368333342,111.75599201414086,280.20902452935945,486.16576313103025,1218.9774507060008,0.01311852857386,0.168511245000001,0.0,1,3,Cr-O-P,"Cr,P,O",mp-540482,mp-26965,"mp-540482,mp-697789,mp-26965,mp-689934",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.168511245000001
BAT_00414,Li0-4Cr2(PO4)3,Cr2(PO4)3,Cr2(PO4)3,Li4Cr2(PO4)3,Li,3.889024805208333,257.29198405440303,733.9707831085583,1000.6149081688404,2854.430581807369,0.142388794338991,0.062883002352944,0.042042688690488,3,3,Cr-O-P,"Cr,P,O",mp-504291,mp-760100,"mp-504291,mp-26500,mp-26046,mp-26080,mp-766571,mp-26045,mp-26079,mp-775597,mp-760100",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.062883002352944
BAT_00415,Li6-9Cr3P8O29,Cr3P8O29,Li6Cr3P8O29,Li9Cr3P8O29,Li,4.9263211299999865,86.4350147617597,232.1136755174492,425.8066395927175,1143.4665042635704,0.016789182420047,0.04350105172102,0.0,1,3,Cr-O-P,"Cr,P,O",mp-26976,mp-26975,"mp-26976,mp-26975",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.04350105172102
BAT_00416,Li0-1Cr(PO3)3,Cr(PO3)3,Cr(PO3)3,LiCr(PO3)3,Li,3.560388010833326,90.59053791454345,242.50574402405613,322.53746508588233,863.414543581465,0.063903983430703,0.092559204615385,0.019013945864394,1,3,Cr-O-P,"Cr,P,O",mp-31690,mp-26063,"mp-31690,mp-26063",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.092559204615385
BAT_00417,Li0-1CrP2O7,CrP2O7,CrP2O7,LiCrP2O7,Li,5.046225483333335,115.08687885832728,381.6672859627648,580.7543408921874,1925.9791845799748,0.005562180639452,0.066323445250009,0.019849869999998,1,3,Cr-O-P,"Cr,P,O",mp-27036,mp-27035,"mp-27036,mp-27035",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.066323445250009
BAT_00418,Li0-1CrPO4,CrPO4,CrPO4,LiCrPO4,Li,2.958391203333332,174.13910058671036,582.4072670367641,515.1715833321023,1722.98853555897,0.069966750373084,0.119396885833333,0.025812438124989,1,3,Cr-O-P,"Cr,P,O",mp-27042,mp-27041,"mp-27042,mp-27041",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.119396885833333
BAT_00419,Li0-7Cr4P9O32,Cr4P9O32,Cr4P9O32,Li7Cr4P9O32,Li,4.786344701904768,179.134432805142,520.3322033612103,857.3991433856071,2490.489284788363,0.03035846030007,0.108729220388886,0.050318690480762,2,3,Cr-O-P,"Cr,P,O",mp-504406,mp-27077,"mp-504406,mp-705371,mp-27077",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.108729220388886
BAT_00420,Li0-3Cr2P5O16,Cr2P5O16,Cr2P5O16,Li3Cr2P5O16,Li,3.081063499999994,150.09946701783213,412.09823685672256,462.46598919809554,1269.7008359936003,0.030668434074926,0.016476176195649,0.036711203108984,2,3,Cr-O-P,"Cr,P,O",mp-26134,mp-26425,"mp-26134,mp-26133,mp-26425",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.036711203108984
BAT_00421,Li0-1Cr2P3O13,Cr2P3O13,Cr2P3O13,LiCr2P3O13,Li,4.576399585833319,65.07635500401693,193.41648455455223,297.8154040879251,885.1511198087895,0.022476310940095,0.093086224999995,0.089499582368412,1,3,Cr-O-P,"Cr,P,O",mp-27100,mp-705400,"mp-27100,mp-705400",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.093086224999995
BAT_00422,Li0-1Cr2P3O10,Cr2P3O10,Cr2P3O10,LiCr2P3O10,Li,3.182670688333336,73.66110393919267,233.59037462371035,234.43903637754377,743.4412383916862,0.050556206098506,0.057085145999993,0.027864229263393,1,3,Cr-O-P,"Cr,P,O",mp-26116,mp-585354,"mp-26116,mp-585354",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.057085145999993
BAT_00423,Li0-1Cr(PO3)3,Cr(PO3)3,Cr(PO3)3,LiCr(PO3)3,Li,2.827416993333334,90.59053791454345,267.47707283804056,256.13722633478784,756.2692210693339,0.027992703859034,0.040550254038462,0.023074993007251,1,3,Cr-O-P,"Cr,P,O",mp-26112,mp-26111,"mp-26112,mp-26111",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.040550254038462
BAT_00424,Li0-1CrPO4,CrPO4,CrPO4,LiCrPO4,Li,2.4006511183333332,174.13910058671036,585.2833653040996,418.04722656904704,1405.0611654591837,0.144446447672072,0.0222367875,0.022209508839275,1,3,Cr-O-P,"Cr,P,O",mp-764345,mp-756865,"mp-764345,mp-753918,mp-756865",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.0222367875
BAT_00425,Li1-2CrP4O13,CrP4O13,LiCrP4O13,Li2CrP4O13,Li,5.183528413333339,67.38013072311138,171.00005921909224,349.2668220973625,886.3836656438482,0.07266632761457,0.09624796995614,0.054148234937493,1,3,Cr-O-P,"Cr,P,O",mp-1101523,mp-31739,"mp-1101523,mp-705085,mp-31739",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.09624796995614
BAT_00426,Li0-1CrP2O7,CrP2O7,CrP2O7,LiCrP2O7,Li,5.025058953333318,115.08687885832728,365.11390540595727,578.3183510182245,1834.7188993467,0.029943903739477,0.056141707250009,0.012517974545454,1,3,Cr-O-P,"Cr,P,O",mp-26140,mp-26139,"mp-26140,mp-26139",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.056141707250009
BAT_00427,Li2-3Cr(PO4)2,Cr(PO4)2,Li2Cr(PO4)2,Li3Cr(PO4)2,Li,4.642824145833335,101.99914408176696,319.00911896127053,473.5640889971609,1481.1032402544056,0.003607525011021,0.071450639880947,0.026246598750001,1,3,Cr-O-P,"Cr,P,O",mp-697774,mp-31723,"mp-697774,mp-31723",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.071450639880947
BAT_00428,Li0.5-1CrPO4,CrPO4,LiCr2(PO4)2,LiCrPO4,Li,2.8910217983333313,87.06955029335518,285.9592268090545,251.71996786917012,826.7143581395217,0.003182303805385,0.076716595961531,0.033022253839275,1,3,Cr-O-P,"Cr,P,O",mp-753873,mp-504313,"mp-753873,mp-504313",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.076716595961531
BAT_00429,Li0.5-1CrPO4,CrPO4,LiCr2(PO4)2,LiCrPO4,Li,3.023021308333331,87.06955029335518,244.70026829714297,263.21310584381337,739.7341252171462,0.067765909938889,0.111089957884608,0.055511839196418,1,3,Cr-O-P,"Cr,P,O",mp-753999,mp-757040,"mp-753999,mp-757040",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.111089957884608
BAT_00430,Li0-1CrPO5,CrPO5,CrPO5,LiCrPO5,Li,4.450076668333328,157.7412653533589,518.4644400653488,701.9607245823588,2307.2065080953116,0.040235146566676,0.059409105714284,0.037171955562492,1,3,Cr-O-P,"Cr,P,O",mp-1046724,mp-540292,"mp-1046724,mp-766397,mp-540292",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.059409105714284
BAT_00431,Li0-2Cr3(P2O7)2,Cr3(P2O7)2,Cr3(P2O7)2,Li2Cr3(P2O7)2,Li,2.743773183333322,103.52919936233822,324.9161038625692,284.0606409023529,891.4960926112617,0.055831513121087,0.037556785952389,0.030480474347818,1,3,Cr-O-P,"Cr,P,O",mp-26218,mp-540179,"mp-26218,mp-540179",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.037556785952389
BAT_00433,Li0-2Cr5(PO4)4,Cr5(PO4)4,Cr5(PO4)4,Li2Cr5(PO4)4,Li,2.260967883333326,81.99331631512483,264.2701009796809,185.38425483648768,597.5062108403135,0.064941644737606,0.007169627000019,0.01850772571759,1,3,Cr-O-P,"Cr,P,O",mp-504336,mp-1101544,"mp-504336,mp-1101544,mp-697796",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.01850772571759
BAT_00434,Li0-3Cr3(PO4)4,Cr3(PO4)4,Cr3(PO4)4,Li3Cr3(PO4)4,Li,4.87632506333333,144.43131511896615,420.41370330295473,704.2940418448088,2050.0738783849806,0.031299266559578,0.093319352500002,0.018320069230761,1,3,Cr-O-P,"Cr,P,O",mp-695952,mp-26205,"mp-695952,mp-26205",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.093319352500002
BAT_00435,Li0-1Cr2P2O9,Cr2P2O9,Cr2P2O9,LiCr2P2O9,Li,5.052966770833327,84.5805246272944,266.219002276022,427.3825804013684,1345.195772265141,0.015574628281103,0.073730495000001,0.022310733392863,1,3,Cr-O-P,"Cr,P,O",mp-1040982,mp-1013922,"mp-1040982,mp-1013922",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.073730495000001
BAT_00436,Li0.5-1CrPO4,CrPO4,LiCr2(PO4)2,LiCrPO4,Li,2.922433528333333,87.06955029335518,254.15740619821904,254.4549730742066,742.7581253479095,0.023363801631371,0.087904649038456,0.041167465267847,1,3,Cr-O-P,"Cr,P,O",mp-753886,mp-540462,"mp-753886,mp-540462",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.087904649038456
BAT_00437,Li0-3Cr3(PO4)4,Cr3(PO4)4,Cr3(PO4)4,Li3Cr3(PO4)4,Li,5.105570794444441,144.43131511896615,439.01400793201327,737.4043042745955,2241.4170972496872,0.01984696213929,0.131714665688408,0.025833723461531,1,3,Cr-O-P,"Cr,P,O",mp-705409,mp-26289,"mp-705409,mp-26289",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.131714665688408
BAT_00440,Li0.5-1CrPO4,CrPO4,LiCr2(PO4)2,LiCrPO4,Li,3.046695470000007,87.06955029335519,264.13372224265606,265.2744044537031,804.7350150309404,0.007083152246051,0.102867766602558,0.046185935744037,1,3,Cr-O-P,"Cr,P,O",mp-766412,mp-757829,"mp-766412,mp-757829",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.102867766602558
BAT_00442,Li0-3Cr3(PO4)4,Cr3(PO4)4,Cr3(PO4)4,Li3Cr3(PO4)4,Li,5.050816038333338,144.43131511896615,438.68049853817786,729.4960028404505,2215.694497720693,0.016235953085667,0.126986599021742,0.027969059423068,1,3,Cr-O-P,"Cr,P,O",mp-31744,mp-26337,"mp-31744,mp-26337",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.126986599021742
BAT_00444,Li0.5-1CrPO4,CrPO4,LiCr2(PO4)2,LiCrPO4,Li,2.950312588333337,87.06955029335518,279.8628038447903,256.8823902910084,825.6827531895482,0.013019198991609,0.100350762115378,0.050733208839274,1,3,Cr-O-P,"Cr,P,O",mp-766419,mp-757030,"mp-766419,mp-757030",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.100350762115378
BAT_00445,Li0-2CrPO5,CrPO5,CrPO5,Li2CrPO5,Li,4.068732118958334,303.1004083629771,955.0725612787086,1233.2343667758323,3885.934406010483,0.049416759693519,0.100440003392856,0.093071239444437,1,3,Cr-O-P,"Cr,P,O",mp-772173,mp-757132,"mp-772173,mp-757132",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.100440003392856
BAT_00446,Li0-4Cr3P4O15,Cr3P4O15,Cr3P4O15,Li4Cr3P4O15,Li,3.163598613333339,195.760441125017,577.2990473163829,619.3074600886265,1826.3424655687668,0.055044601366298,0.087808823068185,0.046952032259617,2,3,Cr-O-P,"Cr,P,O",mp-759101,mp-772300,"mp-759101,mp-775294,mp-772300",More than one working ion per transition metal,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.087808823068185
BAT_00448,Li0-1Cr(PO3)3,Cr(PO3)3,Cr(PO3)3,LiCr(PO3)3,Li,2.757125870833339,90.59053791454345,266.5573315108909,249.76951573689627,734.9321147689762,0.076689287019072,0.035751430192309,0.02363973675725,1,3,Cr-O-P,"Cr,P,O",mp-759495,mp-780193,"mp-759495,mp-780193",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.035751430192309
BAT_00449,Li0-1CrP2O7,CrP2O7,CrP2O7,LiCrP2O7,Li,5.289534683333334,115.08687885832728,353.87779329483436,608.7560373177039,1871.8488612944907,0.048887005500304,0.15413673375001,0.077561114090909,1,3,Cr-O-P,"Cr,P,O",mp-1048383,mp-831055,"mp-1048383,mp-831055",,"['Cr', 'P', 'O']",True,True,False,False,True,False,True,0.15413673375001
BAT_00451,Li0-6Ti3Cr(PO4)6,Ti3Cr(PO4)6,Ti3Cr(PO4)6,Li6Ti3Cr(PO4)6,Li,3.115055693333341,199.24992060946923,560.5275859128204,620.6745995907432,1746.0746477681246,0.026624720928218,0.051036203985306,0.077986722696433,1,4,Cr-O-P-Ti,"Ti,Cr,P,O",mp-774416,mp-758706,"mp-774416,mp-758706",More than one working ion per transition metal,"['Ti', 'Cr', 'P', 'O']",True,True,False,False,True,False,True,0.077986722696433
BAT_00452,Li0-7TiCr3(PO4)6,TiCr3(PO4)6,TiCr3(PO4)6,Li7TiCr3(PO4)6,Li,3.612151441904762,228.16138290996207,637.1572247569177,824.153468265204,2301.508388125737,0.072839899885533,0.066044980588245,0.084311074982572,2,4,Cr-O-P-Ti,"Ti,Cr,P,O",mp-773127,mp-850412,"mp-773127,mp-758137,mp-850412",More than one working ion per transition metal,"['Ti', 'Cr', 'P', 'O']",True,True,False,False,True,False,True,0.084311074982572
BAT_00453,Li0-6VCr3(PO4)6,VCr3(PO4)6,VCr3(PO4)6,Li6VCr3(PO4)6,Li,4.076617078333342,196.49084361015707,575.6344497309923,801.0179287972921,2346.6412286503787,0.010597324709673,0.047437102573526,0.043690441624986,1,4,Cr-O-P-V,"V,Cr,P,O",mp-774402,mp-1176888,"mp-774402,mp-1176888",More than one working ion per transition metal,"['V', 'Cr', 'P', 'O']",True,True,False,False,True,False,True,0.047437102573526
BAT_00454,Li0-2V2Cr(PO4)3,V2Cr(PO4)3,V2Cr(PO4)3,Li2V2Cr(PO4)3,Li,2.6161262783333292,118.41374112944592,371.1516588316608,309.7852998845037,970.9796079165144,0.069260442958948,0.09849280972223,0.065527136499996,1,4,Cr-O-P-V,"V,Cr,P,O",mp-771696,mp-1177840,"mp-771696,mp-1177840",,"['V', 'Cr', 'P', 'O']",True,True,False,False,True,False,True,0.09849280972223
BAT_00455,Li0-6V3Cr(PO4)6,V3Cr(PO4)6,V3Cr(PO4)6,Li6V3Cr(PO4)6,Li,3.494505699999995,196.9985505091332,569.2184298935275,688.4125576459029,1989.1370478079796,0.031379453808073,0.023221216249998,0.044389519125007,1,4,Cr-O-P-V,"V,Cr,P,O",mp-775008,mp-757469,"mp-775008,mp-757469",More than one working ion per transition metal,"['V', 'Cr', 'P', 'O']",True,True,False,False,True,False,True,0.044389519125007
BAT_00456,Li0-3VCr(P2O7)2,VCr(P2O7)2,VCr(P2O7)2,Li3VCr(P2O7)2,Li,3.421769275000006,170.47580321319225,479.1902434618197,583.3288655658487,1639.6784519574276,0.057665171546183,0.021002746125001,0.018632703269926,3,4,Cr-O-P-V,"V,Cr,P,O",mp-767779,mp-752491,"mp-767779,mp-766002,mp-766000,mp-760209,mp-760277,mp-760286,mp-759930,mp-760238,mp-753866,mp-752491",More than one working ion per transition metal,"['V', 'Cr', 'P', 'O']",True,True,False,False,True,False,True,0.021002746125001
BAT_00457,Li0-6Cr3P6WO24,Cr3P6WO24,Cr3P6WO24,Li6Cr3P6WO24,Li,3.441415546666666,169.040753709072,565.2949206601863,581.7394778346512,1945.4147284116648,0.009843060407758,0.024900912022072,0.058871626718756,1,4,Cr-O-P-W,"Cr,P,W,O",mp-775219,mp-758279,"mp-775219,mp-758279",More than one working ion per transition metal,"['Cr', 'P', 'W', 'O']",True,True,False,False,True,False,True,0.058871626718756
BAT_00458,Li0-1Cr2(SO4)3,Cr2(SO4)3,Cr2(SO4)3,LiCr2(SO4)3,Li,2.671860050833335,67.15126777434385,194.57010251484272,179.41878972908128,519.864083995955,0.092193535281335,0.010498132499999,0.035828584434525,1,3,Cr-O-S,"Cr,S,O",mp-768940,mp-770490,"mp-768940,mp-770490",,"['Cr', 'S', 'O']",True,True,True,False,False,False,True,0.035828584434525
BAT_00459,Li0-1Cr2(SO4)3,Cr2(SO4)3,Cr2(SO4)3,LiCr2(SO4)3,Li,2.006413453333327,67.15126777434385,190.72573630074552,134.73320707083224,382.6746832107204,0.051559954557409,0.0,0.062882936934525,1,3,Cr-O-S,"Cr,S,O",mp-19361,mp-770353,"mp-19361,mp-770353",,"['Cr', 'S', 'O']",True,True,True,False,False,False,True,0.062882936934525
BAT_00460,Li0-2Cr(SO4)2,Cr(SO4)2,Cr(SO4)2,Li2Cr(SO4)2,Li,4.123830350208334,207.7607623264035,572.065351484391,856.770137264043,2359.10045875393,0.130002266418313,0.058338889053022,0.035952404697803,2,3,Cr-O-S,"Cr,S,O",mp-780604,mp-850862,"mp-780604,mp-780338,mp-850862",More than one working ion per transition metal,"['Cr', 'S', 'O']",True,True,True,False,False,False,True,0.058338889053022
BAT_00461,Li0-1Cr(SO4)2,Cr(SO4)2,Cr(SO4)2,LiCr(SO4)2,Li,5.324006900000019,106.75231265452398,295.70511793426743,568.350049163645,1574.3360882473592,0.000721861165427,0.05915393537878,0.021807854409728,1,3,Cr-O-S,"Cr,S,O",mp-757440,mp-776761,"mp-757440,mp-776761",,"['Cr', 'S', 'O']",True,True,True,False,False,False,True,0.05915393537878
BAT_00462,Li0-1Cr(SO4)2,Cr(SO4)2,Cr(SO4)2,LiCr(SO4)2,Li,5.335018966666671,106.75231265452398,296.4073952870101,569.5256127474158,1581.339075716464,0.018235513161713,0.064474646590901,0.025767500798618,1,3,Cr-O-S,"Cr,S,O",mp-773001,mp-861449,"mp-773001,mp-861449",,"['Cr', 'S', 'O']",True,True,True,False,False,False,True,0.064474646590901
BAT_00463,Li0-2ZnCr3(SO4)6,ZnCr3(SO4)6,ZnCr3(SO4)6,Li2ZnCr3(SO4)6,Li,3.720638113333341,66.04156802444953,190.81090308676517,245.71677505606343,709.938318464173,0.042371068133744,0.006000982745103,0.026957547832341,2,4,Cr-O-S-Zn,"Zn,Cr,S,O",mp-766220,mp-772839,"mp-766220,mp-769549,mp-772839",,"['Zn', 'Cr', 'S', 'O']",True,True,True,False,False,False,True,0.026957547832341
BAT_00464,Li0-2Cr3SbO8,Cr3SbO8,Cr3SbO8,Li2Cr3SbO8,Li,4.344371253333333,127.74000219416548,598.5023927355531,554.9499934330693,2600.1165900515534,0.045884925949939,0.102814653541651,0.007521525714285,1,3,Cr-O-Sb,"Cr,Sb,O",mp-773170,mp-771704,"mp-773170,mp-771704",,"['Cr', 'Sb', 'O']",True,True,False,False,False,False,True,0.102814653541651
BAT_00465,Li0-1TiCrSO8,TiCrSO8,TiCrSO8,LiTiCrSO8,Li,3.828873129999995,100.43112227961512,268.4937206721116,384.5380255121622,1028.0283926551724,0.007557645825867,0.03226147733712,0.080954975467014,1,4,Cr-O-S-Ti,"Ti,Cr,S,O",mp-1101433,mp-766410,"mp-1101433,mp-766410",,"['Ti', 'Cr', 'S', 'O']",True,True,True,False,False,False,True,0.080954975467014
BAT_00466,Li0-4Cr3Sn3(SbO8)2,Cr3Sn3(SbO8)2,Cr3Sn3(SbO8)2,Li4Cr3Sn3(SbO8)2,Li,3.038073665833335,103.14284926328187,527.1352704917583,313.3555741657939,1601.475783612943,0.091956492457807,0.125838798541682,0.064117824999997,1,4,Cr-O-Sb-Sn,"Cr,Sn,Sb,O",mp-771431,mp-755860,"mp-771431,mp-755599,mp-755860",More than one working ion per transition metal,"['Cr', 'Sn', 'Sb', 'O']",True,True,False,False,False,False,True,0.125838798541682
BAT_00467,Li0-4V2Cr3Sb3O16,V2Cr3Sb3O16,V2Cr3Sb3O16,Li4V2Cr3Sb3O16,Li,2.776187298333331,118.21066355791518,557.1598170610206,328.1749426970389,1546.7800072665275,0.095150438311537,0.127492872812468,0.097786468232138,1,4,Cr-O-Sb-V,"V,Cr,Sb,O",mp-772143,mp-774622,"mp-772143,mp-774622",,"['V', 'Cr', 'Sb', 'O']",True,True,False,False,False,False,True,0.127492872812468
BAT_00468,Li0-2Cr5(Si2O7)2,Cr5(Si2O7)2,Cr5(Si2O7)2,Li2Cr5(Si2O7)2,Li,2.976786365833338,87.84546851533102,296.9647797487892,261.4971929766791,884.000707488896,0.009612343901525,0.100957979999998,0.0,1,3,Cr-O-Si,"Cr,Si,O",mp-757245,mp-867580,"mp-757245,mp-867580",,"['Cr', 'Si', 'O']",True,True,False,False,False,True,True,0.100957979999998
BAT_00469,Li0-4V3Cr3(SbO8)2,V3Cr3(SbO8)2,V3Cr3(SbO8)2,Li4V3Cr3(SbO8)2,Li,3.466022953333333,128.2233773958692,589.7119631558843,444.4251692080052,2043.955200153556,0.053470251013152,0.11723522986974,0.014090125357142,1,4,Cr-O-Sb-V,"V,Cr,Sb,O",mp-776536,mp-776595,"mp-776536,mp-776595",,"['V', 'Cr', 'Sb', 'O']",True,True,False,False,False,False,True,0.11723522986974
BAT_00470,Li0-4Ti3Cr3(SbO8)2,Ti3Cr3(SbO8)2,Ti3Cr3(SbO8)2,Li4Ti3Cr3(SbO8)2,Li,3.080378533333335,129.65368364998434,564.0069225873974,399.382423883003,1737.3548169896153,0.092159252448738,0.100085943749983,0.051503038794636,1,4,Cr-O-Sb-Ti,"Ti,Cr,Sb,O",mp-770891,mp-758653,"mp-770891,mp-758653",,"['Ti', 'Cr', 'Sb', 'O']",True,True,False,False,False,False,True,0.100085943749983
BAT_00471,Li0-1Cr(SiO3)2,Cr(SiO3)2,Cr(SiO3)2,LiCr(SiO3)2,Li,4.483505285833336,126.95836017405546,417.44234957279014,569.2184789211101,1871.604980840292,0.012639754274715,0.109324405555545,0.004383499500002,1,3,Cr-O-Si,"Cr,Si,O",mp-25238,mp-18727,"mp-25238,mp-18727",,"['Cr', 'Si', 'O']",True,True,False,False,False,True,True,0.109324405555545
BAT_00473,Li2-3Cr(Si2O5)3,Cr(Si2O5)3,Li2Cr(Si2O5)3,Li3Cr(Si2O5)3,Li,3.489491773333331,55.68293137263492,144.87873236550254,194.30513093989404,505.55314472038265,0.018574575764226,0.047379176446763,0.041221927599996,1,3,Cr-O-Si,"Cr,Si,O",mp-775302,mp-759348,"mp-775302,mp-759348",More than one working ion per transition metal,"['Cr', 'Si', 'O']",True,True,False,False,False,True,True,0.047379176446763
