battery_id,framework_formula,num_steps,max_delta_volume,endpoint_delta_abs,volume_residual,abs_volume_residual,contains_F,contains_V,contains_Mn,contains_Fe,contains_Co,contains_Ni
BAT_00650,FeF4,1,0.125512613974288,0.2103260112396012,-0.0848133972653132,0.0848133972653132,True,False,False,True,False,False
BAT_00652,FeF4,1,0.014587862184091,0.0145878655493926,-3.3653016241752542e-09,3.3653016241752542e-09,True,False,False,True,False,False
BAT_00653,FeF3,1,0.089806646114283,0.0898066470349995,-9.207165446722954e-10,9.207165446722954e-10,True,False,False,True,False,False
BAT_00654,FeF4,1,0.005446910756986,0.0054174017018855,2.9509055100470673e-05,2.9509055100470673e-05,True,False,False,True,False,False
BAT_00655,FeF4,1,0.02341746623079,0.0228816381447273,0.0005358280860626,0.0005358280860626,True,False,False,True,False,False
BAT_00656,FeF4,1,0.073150312461561,0.0731503125757574,-1.141964856010702e-10,1.141964856010702e-10,True,False,False,True,False,False
BAT_00657,Fe4OF8,1,0.061667072957571,0.0580851331172246,0.0035819398403463,0.0035819398403463,True,False,False,True,False,False
BAT_00658,FeOF3,1,0.004548813612293,0.0045488131923849,4.199080371608543e-10,4.199080371608543e-10,True,False,False,True,False,False
BAT_00660,FeOF3,1,0.008495005413739,0.0084234475138132,7.15578999257796e-05,7.15578999257796e-05,True,False,False,True,False,False
BAT_00661,Fe3(OF3)2,1,0.010184229222978,0.0101842291464843,7.649367771145331e-11,7.649367771145331e-11,True,False,False,True,False,False
BAT_00663,Fe7O7F,1,0.03178655774603,0.0317865623344856,-4.588455622400733e-09,4.588455622400733e-09,True,False,False,True,False,False
BAT_00664,Fe5(OF2)4,1,0.029146267262298,0.0291468922473582,-6.249850602775553e-07,6.249850602775553e-07,True,False,False,True,False,False
BAT_00665,Fe7O3F13,1,0.006460193760416,0.0064601940981937,-3.3777775368393215e-10,3.3777775368393215e-10,True,False,False,True,False,False
BAT_00668,FeO5F,1,0.036634234658859,0.0366342343870336,2.7182530532021687e-10,2.7182530532021687e-10,True,False,False,True,False,False
BAT_00669,Fe5(OF2)4,1,0.041917928647269,0.0087885733279558,0.0331293553193131,0.0331293553193131,True,False,False,True,False,False
BAT_00670,FeOF4,1,0.014602450571506,0.0143922873032666,0.0002101632682393,0.0002101632682393,True,False,False,True,False,False
BAT_00672,Fe5OF11,1,0.02097612283366,0.0205451649365958,0.0004309578970641,0.0004309578970641,True,False,False,True,False,False
BAT_00673,FeOF3,1,0.011568896142865,0.0115688956623961,4.80468860877825e-10,4.80468860877825e-10,True,False,False,True,False,False
BAT_00674,Fe3OF5,1,0.062268436087508,0.0622684372793051,-1.1917971956543203e-09,1.1917971956543203e-09,True,False,False,True,False,False
BAT_00675,FeOF5,1,0.002572419694931,0.0025724205426443,-8.477133491696652e-10,8.477133491696652e-10,True,False,False,True,False,False
BAT_00676,Fe4OF7,1,0.081564916726213,0.0815649171229667,-3.967537132165688e-10,3.967537132165688e-10,True,False,False,True,False,False
BAT_00678,Fe2OF3,1,0.07711422308874,0.0771142230887407,-7.077671781985373e-16,7.077671781985373e-16,True,False,False,True,False,False
BAT_00679,Fe2O2F3,1,0.060874676507547,0.0608746755765209,9.310260062900255e-10,9.310260062900255e-10,True,False,False,True,False,False
BAT_00680,FeO5F,2,0.049603340984933,0.0496033414169762,-4.320432761550918e-10,4.320432761550918e-10,True,False,False,True,False,False
BAT_00682,Fe5OF11,1,0.041245614689279,0.0412456148755227,-1.8624370795583542e-10,1.8624370795583542e-10,True,False,False,True,False,False
BAT_00683,Fe5OF11,1,0.020976251506498,0.0205452907398784,0.0004309607666195,0.0004309607666195,True,False,False,True,False,False
BAT_00684,FeOF5,1,0.013618405762568,0.0136184045208879,1.2416800365677714e-09,1.2416800365677714e-09,True,False,False,True,False,False
BAT_00685,Fe7(OF7)2,1,0.11009644842452,0.110096448186866,2.376539381954146e-10,2.376539381954146e-10,True,False,False,True,False,False
BAT_00689,Fe3OF7,1,0.065363730421637,0.0653637297581908,6.634461591215056e-10,6.634461591215056e-10,True,False,False,True,False,False
BAT_00690,Fe2Si2O7,1,0.056219471304897,0.0532270737886531,0.0029923975162438,0.0029923975162438,True,False,False,True,False,False
BAT_00691,FeSiO4,1,0.006527534567018,0.0064852021855782,4.233238143979377e-05,4.233238143979377e-05,True,False,False,True,False,False
BAT_00692,FeSiO4,1,0.006380567967458,0.0063805679674579,9.540979117872439e-17,9.540979117872439e-17,True,False,False,True,False,False
BAT_00693,FeSiO4,1,0.019800043141179,0.0198000431411794,-4.0592529337857286e-16,4.0592529337857286e-16,True,False,False,True,False,False
BAT_00694,FeSiO5,1,0.065349810827572,0.0613411756427815,0.0040086351847904,0.0040086351847904,True,False,False,True,False,False
BAT_00695,Fe3(SiO4)2,2,0.043050543148792,0.0412736881808412,0.0017768549679507,0.0017768549679507,True,False,False,True,False,False
BAT_00696,Fe2Si3O10,2,0.026695272638349,0.026001164427997,0.0006941082103519,0.0006941082103519,True,False,False,True,False,False
BAT_00697,FeSiO4,1,0.049340543840538,0.0493405438405383,-3.1225022567582533e-16,3.1225022567582533e-16,True,False,False,True,False,False
BAT_00698,FeSiO4,1,0.020383396814277,0.019976213723112,0.0004071830911649,0.0004071830911649,True,False,False,True,False,False
BAT_00699,FeSiO4,1,0.071623638846402,0.0716236391799803,-3.3357834550162835e-10,3.3357834550162835e-10,True,False,False,True,False,False
BAT_00700,FeSiO4,1,0.002257754288093,0.0022577526967201,1.5913728347236034e-09,1.5913728347236034e-09,True,False,False,True,False,False
BAT_00701,FeSiO4,2,0.048810669920391,0.0199150254869576,0.0288956444334333,0.0288956444334333,True,False,False,True,False,False
BAT_00703,Fe(SiO3)2,1,0.010471641787058,0.0104716415531836,2.3387437125821364e-10,2.3387437125821364e-10,True,False,False,True,False,False
BAT_00705,FeSiO4,2,0.086894026615611,0.0799471010939678,0.0069469255216431,0.0069469255216431,True,False,False,True,False,False
BAT_00706,FeSiO4,1,0.024067041788506,0.0235014318461753,0.0005656099423306,0.0005656099423306,True,False,False,True,False,False
BAT_00707,FeSiO4,1,0.010668626559101,0.0105560083454828,0.0001126182136181,0.0001126182136181,True,False,False,True,False,False
BAT_00708,Fe(Si2O5)3,2,0.011167210789921,0.0040668387370962,0.0071003720528247,0.0071003720528247,True,False,False,True,False,False
BAT_00709,FeSiO4,1,0.037690805482461,0.036321806729091,0.00136899875337,0.00136899875337,True,False,False,True,False,False
BAT_00710,Fe3(SnO5)2,1,0.02243000938148,0.0219379391558163,0.0004920702256636,0.0004920702256636,True,False,False,True,False,False
BAT_00711,FeSnO4,1,0.011347172133027,0.0113471722218416,-8.881465528298714e-11,8.881465528298714e-11,True,False,False,True,False,False
BAT_00712,Fe3TeO8,1,0.09688020641965,0.096880208129807,-1.7101570437549894e-09,1.7101570437549894e-09,True,False,False,True,False,False
BAT_00713,V3Fe3(TeO8)2,1,0.018374234828695,0.0180427124840189,0.000331522344676,0.000331522344676,True,True,False,True,False,False
BAT_00715,Fe3TeO8,1,0.004615129289289,0.0045939257672267,2.120352206227624e-05,2.120352206227624e-05,True,False,False,True,False,False
BAT_00716,TiFe2O5,1,0.000575615260454,0.0005756133420778,1.9183761036959887e-09,1.9183761036959887e-09,True,False,False,True,False,False
BAT_00717,Ti12Fe5O32,1,0.029556908369431,0.0295569080286338,3.407971196911497e-10,3.407971196911497e-10,True,False,False,True,False,False
BAT_00718,TiFeO4,2,0.101160255608317,0.1011602550359395,5.723774926247316e-10,5.723774926247316e-10,True,False,False,True,False,False
BAT_00719,TiFe3O8,1,0.002853453105017,0.0028453332857159,8.119819301048454e-06,8.119819301048454e-06,True,False,False,True,False,False
BAT_00720,TiFeO4,1,0.016630808084626,0.016630806317871,1.7667549576105832e-09,1.7667549576105832e-09,True,False,False,True,False,False
BAT_00721,TiFe3O8,1,0.002414431908861,0.0024086175314654,5.814377395504423e-06,5.814377395504423e-06,True,False,False,True,False,False
BAT_00722,Ti2Fe3O10,2,0.012494477601847,0.012340292460006,0.0001541851418409,0.0001541851418409,True,False,False,True,False,False
BAT_00723,TiFe5O12,1,0.051987147282599,0.0494180426578697,0.0025691046247292,0.0025691046247292,True,False,False,True,False,False
BAT_00724,TiFe3O8,1,0.010676950309126,0.0105641560949334,0.0001127942141925,0.0001127942141925,True,False,False,True,False,False
BAT_00725,Ti(FeO3)2,1,0.006849672915888,0.0068030748141025,4.659810178542223e-05,4.659810178542223e-05,True,False,False,True,False,False
BAT_00726,V2Fe3O10,1,0.015262621977994,0.0150331760551655,0.0002294459228284,0.0002294459228284,True,True,False,True,False,False
BAT_00727,VFeO4,1,0.082161936701518,0.1411012686547573,-0.0589393319532393,0.0589393319532393,True,True,False,True,False,False
BAT_00728,V4FeO12,1,0.002510357114278,0.0025103543635873,2.750690639673203e-09,2.750690639673203e-09,True,True,False,True,False,False
BAT_00729,VFeO4,1,0.00285196983818,0.002843858847221,8.110990958974575e-06,8.110990958974575e-06,True,True,False,True,False,False
BAT_00730,VFe3O8,1,0.014195219578935,0.0139965379083068,0.0001986816706281,0.0001986816706281,True,True,False,True,False,False
BAT_00731,VFeO4,1,0.05466547659434,0.0546654778195928,-1.2252528505674043e-09,1.2252528505674043e-09,True,True,False,True,False,False
BAT_00732,V3(FeO5)2,2,0.011291563057598,0.0111654864714898,0.0001260765861081,0.0001260765861081,True,True,False,True,False,False
BAT_00733,V(FeO3)2,1,0.068046948336972,0.0680469480380489,2.989230390992858e-10,2.989230390992858e-10,True,True,False,True,False,False
BAT_00735,V3(FeO6)2,1,0.020584391518455,0.0205843915857415,-6.728656867793781e-11,6.728656867793781e-11,True,True,False,True,False,False
BAT_00736,V3FeO8,1,0.033405882610889,0.0334058816282455,9.82643459657151e-10,9.82643459657151e-10,True,True,False,True,False,False
BAT_00737,V2FeO6,1,0.037472522803892,0.0374725245833803,-1.7794883067079324e-09,1.7794883067079324e-09,True,True,False,True,False,False
BAT_00738,VFe3O8,1,0.005089529462997,0.0050637585076862,2.5770955310799697e-05,2.5770955310799697e-05,True,True,False,True,False,False
BAT_00739,VFeO4,1,0.004434126589106,0.0044341263388726,2.5023332277801513e-10,2.5023332277801513e-10,True,True,False,True,False,False
BAT_00740,V3FeO8,1,0.002516302425313,0.0025163019213568,5.039561541513027e-10,5.039561541513027e-10,True,True,False,True,False,False
BAT_00741,Fe3WO8,1,0.009969904291175,0.0098714854305036,9.841886067134438e-05,9.841886067134438e-05,True,False,False,True,False,False
BAT_00745,Fe(PS3)2,1,0.000227532334123,0.0002274794906923,5.2843430612602123e-08,5.2843430612602123e-08,True,False,False,True,False,False
BAT_00752,VGa3O8,1,0.037232371270258,0.0358958839227186,0.0013364873475393,0.0013364873475393,False,True,False,False,False,False
BAT_00755,NiGe3O8,1,0.069880734169379,0.0257933695625843,0.0440873646067946,0.0440873646067946,False,False,False,False,False,True
BAT_00756,V2SiGeO10,1,0.008826807412251,0.0088268079544191,-5.421681575912274e-10,5.421681575912274e-10,False,True,False,False,False,False
BAT_00757,V2SiGeO10,1,0.000155252397364,0.0001552282977987,2.4099565270306343e-08,2.4099565270306343e-08,False,True,False,False,False,False
BAT_00758,V(GeO3)2,1,0.005072336680854,0.0050723367123188,-3.1464851557583273e-11,3.1464851557583273e-11,False,True,False,False,False,False
BAT_00760,VGeO5,1,0.006805001053,0.0067590055343716,4.599551862835647e-05,4.599551862835647e-05,False,True,False,False,False,False
BAT_00763,MnPHO5,2,0.229908032526151,0.2299080344089748,-1.8828238135260023e-09,1.8828238135260023e-09,False,False,True,False,False,False
BAT_00764,MnP2HO8,1,0.076033636401051,0.0760336364842342,-8.318323807543493e-11,8.318323807543493e-11,False,False,True,False,False,False
BAT_00766,MnPH2O5,1,0.053541497146895,0.0535414995017246,-2.3548296437803096e-09,2.3548296437803096e-09,False,False,True,False,False,False
BAT_00767,Mn2P4H3O16,1,0.081544846424895,0.0815448478478279,-1.422932979777691e-09,1.422932979777691e-09,False,False,True,False,False,False
BAT_00768,MnP2HO7,1,0.063433947834164,0.1266722291465555,-0.0632382813123915,0.0632382813123915,False,False,True,False,False,False
BAT_00769,MnVP2(HO5)2,2,0.057212139416648,0.0572121393801276,3.6520328428046867e-11,3.6520328428046867e-11,False,True,True,False,False,False
BAT_00770,MnVP2(HO5)2,1,0.102068209854106,0.1020682083631019,1.4910040285753823e-09,1.4910040285753823e-09,False,True,True,False,False,False
BAT_00771,MnH4(SO5)2,2,0.03810056553073,0.0264365669658202,0.0116639985649097,0.0116639985649097,False,False,True,False,False,False
BAT_00773,MnH4(SO5)2,1,0.028128034882998,0.0281280348807076,2.2903519358852265e-12,2.2903519358852265e-12,False,False,True,False,False,False
BAT_00774,MnH6(S2O9)2,1,0.034771936912155,0.0336034788650315,0.0011684580471234,0.0011684580471234,False,False,True,False,False,False
BAT_00775,MnH8(SO6)2,1,0.048927141233389,0.0489271403690914,8.642975848904833e-10,8.642975848904833e-10,False,False,True,False,False,False
BAT_00776,NiH12(SO7)2,1,0.255655494801442,0.203603214049603,0.0520522807518389,0.0520522807518389,False,False,False,False,False,True
BAT_00782,VP2HO8,2,0.059675946190688,0.059675946771802,-5.811140388334302e-10,5.811140388334302e-10,False,True,False,False,False,False
BAT_00783,VP2HO8,1,0.042330099015676,0.0423300985053255,5.103504285841608e-10,5.103504285841608e-10,False,True,False,False,False,False
BAT_00785,V2P4H3O16,1,0.097599007125725,0.0975990077488298,-6.231048454985454e-10,6.231048454985454e-10,False,True,False,False,False,False
BAT_00786,VP2HO8,1,0.046270872018535,0.046270871481369,5.371659922426274e-10,5.371659922426274e-10,False,True,False,False,False,False
BAT_00787,VP2HO8,1,0.036171039506987,0.0361710397707363,-2.637493556889581e-10,2.637493556889581e-10,False,True,False,False,False,False
BAT_00788,VPHO5,2,0.140613970655854,0.1988378630829262,-0.0582238924270722,0.0582238924270722,False,True,False,False,False,False
BAT_00789,VSi4(HO6)2,1,0.032946980714688,0.0329469797351998,9.794881225544394e-10,9.794881225544394e-10,False,True,False,False,False,False
BAT_00790,VP2HO8,1,0.025995672211029,0.0259956717968156,4.14213371935368e-10,4.14213371935368e-10,False,True,False,False,False,False
BAT_00794,KMnO2,1,0.036749181222864,0.0367491814847489,-2.6188498591928067e-10,2.6188498591928067e-10,False,False,True,False,False,False
BAT_00796,KMnO2,1,0.019611449569086,0.0196114494546679,1.1441808264733844e-10,1.1441808264733844e-10,False,False,True,False,False,False
BAT_00803,K2NiO4,1,0.026262209883304,0.025590155248644,0.0006720546346599,0.0006720546346599,False,False,False,False,False,True
BAT_00825,LaTi2O6,1,0.003795778441476,0.0037957766204709,1.8210050338300643e-09,1.8210050338300643e-09,False,False,False,False,False,False
BAT_00829,Mg2Mn3O8,1,0.020909499377989,0.0209094990886665,2.8932248263835447e-10,2.8932248263835447e-10,False,False,True,False,False,False
BAT_00831,Mg(NiO2)4,1,0.026254223717851,0.0262542261568774,-2.439026397516031e-09,2.439026397516031e-09,False,False,False,False,False,True
BAT_00832,MgNi3O8,1,0.021034631002684,0.0210346291450326,1.8576513556578518e-09,1.8576513556578518e-09,False,False,False,False,False,True
BAT_00833,Mg(Ni6O13)2,2,0.014432458975099,0.002742936981599,0.0116895219934999,0.0116895219934999,False,False,False,False,False,True
BAT_00842,Na5Mn2O8,1,0.011525139473477,0.0115251394734774,-4.0766001685454967e-16,4.0766001685454967e-16,False,False,True,False,False,False
BAT_00843,NaMnP2O7,1,0.08890957289593,0.0889095744667083,-1.57077829909813e-09,1.57077829909813e-09,False,False,True,False,False,False
BAT_00844,Na2Mn(PO3)5,1,0.020143272492367,0.0201432727156354,-2.2326840029562867e-10,2.2326840029562867e-10,False,False,True,False,False,False
BAT_00845,Mn2NbNi3(PO4)6,1,0.024690917743684,0.0246909173397831,4.039008016931689e-10,4.039008016931689e-10,False,False,True,False,False,True
BAT_00847,Mn3NbO8,1,0.079248789711037,0.0792487919737941,-2.262757148319139e-09,2.262757148319139e-09,False,False,True,False,False,False
BAT_00848,MnNb4O12,1,0.017248307408302,0.0172483079747424,-5.664404362226705e-10,5.664404362226705e-10,False,False,True,False,False,False
BAT_00849,Mn3Nb(PO4)4,1,0.010234826514328,0.0102348267177065,-2.0337850847873537e-10,2.0337850847873537e-10,False,False,True,False,False,False
BAT_00850,Mn3Nb(PO4)6,1,0.085054280487388,0.0850542808838421,-3.964541611667371e-10,3.964541611667371e-10,False,False,True,False,False,False
BAT_00851,Mn7Nb(PO4)12,1,0.075482349635603,0.0754823497751747,-1.3957171529632714e-10,1.3957171529632714e-10,False,False,True,False,False,False
BAT_00852,MnNi3O8,2,0.021566777474717,0.0215667755620794,1.9126375899736203e-09,1.9126375899736203e-09,False,False,True,False,False,True
BAT_00853,MnNiO4,1,0.026347491048887,0.0263474936707508,-2.6218638406183548e-09,2.6218638406183548e-09,False,False,True,False,False,True
BAT_00854,Mn2Ni3O10,1,0.012853628052426,0.0128536276228271,4.2959883567172947e-10,4.2959883567172947e-10,False,False,True,False,False,True
BAT_00855,Mn3NiO8,3,0.094049921321074,0.0940499180649716,3.256102387716453e-09,3.256102387716453e-09,False,False,True,False,False,True
BAT_00856,Mn5NiO12,1,0.098208516988773,0.0982085199121401,-2.9233670900685733e-09,2.9233670900685733e-09,False,False,True,False,False,True
BAT_00858,Mn2NiO6,2,0.046197744723939,0.0446123914915431,0.0015853532323958,0.0015853532323958,False,False,True,False,False,True
BAT_00859,Mn15NiO32,1,0.051457084806271,0.0514570836585321,1.1477388831004907e-09,1.1477388831004907e-09,False,False,True,False,False,True
BAT_00860,Mn3NiO8,1,0.053192011356005,0.0531920113560053,-3.1225022567582533e-16,3.1225022567582533e-16,False,False,True,False,False,True
BAT_00861,Mn5Ni3O16,1,0.015379638069027,0.015379638106229,-3.7202046998530136e-11,3.7202046998530136e-11,False,False,True,False,False,True
BAT_00863,Mn2Ni5O12,1,0.005156444816137,0.0051564431109136,1.7052233670239447e-09,1.7052233670239447e-09,False,False,True,False,False,True
BAT_00864,Mn(NiO3)2,1,0.008461981582735,0.0084619812746899,3.0804509290605075e-10,3.0804509290605075e-10,False,False,True,False,False,True
BAT_00865,Mn2NiO6,2,0.043119466793725,0.0431194671588545,-3.6512957934942136e-10,3.6512957934942136e-10,False,False,True,False,False,True
BAT_00866,Mn4NiO8,1,0.033450700851406,0.0334507019647741,-1.1133681546149352e-09,1.1133681546149352e-09,False,False,True,False,False,True
BAT_00867,Mn3NiO8,1,0.061286354189055,0.0612863553389353,-1.149880350659327e-09,1.149880350659327e-09,False,False,True,False,False,True
BAT_00868,MnNi(PO4)2,1,0.030278244286999,0.0302782457785399,-1.4915409601856664e-09,1.4915409601856664e-09,False,False,True,False,False,True
BAT_00869,MnNi(PO4)2,1,0.061385580913817,0.0613855812012867,-2.874696938826027e-10,2.874696938826027e-10,False,False,True,False,False,True
BAT_00871,MnNi(PO4)2,1,0.103004116173754,0.103004116717884,-5.441300743314058e-10,5.441300743314058e-10,False,False,True,False,False,True
BAT_00872,Mn3Ni(PO4)4,1,0.079463920808534,0.079463920832808,-2.4274013354919074e-11,2.4274013354919074e-11,False,False,True,False,False,True
BAT_00873,Mn7Ni(PO4)12,1,0.052616699618184,0.0526166998972856,-2.7910168620692843e-10,2.7910168620692843e-10,False,False,True,False,False,True
BAT_00874,MnNi3(PO4)4,1,0.044136436229484,0.0441364360847194,1.4476460308276984e-10,1.4476460308276984e-10,False,False,True,False,False,True
BAT_00875,Mn5Ni(PO4)6,1,0.063097820565843,0.0630978204476697,1.1817329059748968e-10,1.1817329059748968e-10,False,False,True,False,False,True
BAT_00876,Mn2Ni(PO4)3,1,0.068415252210677,0.0684152539053209,-1.6946439251874779e-09,1.6946439251874779e-09,False,False,True,False,False,True
BAT_00877,Mn2VNi3(PO4)6,1,0.02619003069633,0.02619003013631,5.600199748378998e-10,5.600199748378998e-10,False,True,True,False,False,True
BAT_00878,TiMn2Ni3(PO4)6,1,0.026797443406176,0.0267974429502842,4.5589179653582335e-10,4.5589179653582335e-10,False,False,True,False,False,True
BAT_00879,Ti2Mn3Ni3O16,1,0.09419832442663,0.0941983252582739,-8.316439620292825e-10,8.316439620292825e-10,False,False,True,False,False,True
BAT_00880,Mn3Ni3(TeO8)2,1,0.0913458201002,0.0913458571957738,-3.70955738626666e-08,3.70955738626666e-08,False,False,True,False,False,True
BAT_00881,MnV4NiO12,1,0.015882601569449,0.0158826013100159,2.59433058369396e-10,2.59433058369396e-10,False,True,True,False,False,True
BAT_00883,Mn17O40,1,0.005470781257368,0.0054707799896011,1.2677668524349595e-09,1.2677668524349595e-09,False,False,True,False,False,False
BAT_00884,MnO2,1,0.012232567531829,0.0120847397144397,0.0001478278173892,0.0001478278173892,False,False,True,False,False,False
BAT_00885,Mn5O12,2,0.041012704670551,0.041012706613114,-1.942563040979728e-09,1.942563040979728e-09,False,False,True,False,False,False
BAT_00886,MnO2,2,0.249957871725363,0.1338935504845409,0.116064321240822,0.116064321240822,False,False,True,False,False,False
BAT_00888,MnO2,4,0.069642812596144,0.0613735838749794,0.0082692287211645,0.0082692287211645,False,False,True,False,False,False
BAT_00890,Mn15O32,1,0.039841949824003,0.0398419486610287,1.1629742169283475e-09,1.1629742169283475e-09,False,False,True,False,False,False
BAT_00891,MnO2,1,0.299661296814479,0.3689521240261845,-0.0692908272117055,0.0692908272117055,False,False,True,False,False,False
BAT_00892,Mn3O8,3,0.0280490256213099,0.0001505480503952,0.0278984775709146,0.0278984775709146,False,False,True,False,False,False
BAT_00893,MnO2,1,0.032710266757776,0.0327102665023553,2.5542067766393117e-10,2.5542067766393117e-10,False,False,True,False,False,False
BAT_00895,Mn7O16,1,0.051662451675757,0.0516624524498006,-7.740436555603303e-10,7.740436555603303e-10,False,False,True,False,False,False
BAT_00896,Mn5O8,1,0.001441909526962,0.0014419106459593,-1.1189973214524582e-09,1.1189973214524582e-09,False,False,True,False,False,False
BAT_00898,Mn3O8,2,0.040156150513289,0.0401561498156418,6.976471830788532e-10,6.976471830788532e-10,False,False,True,False,False,False
BAT_00899,MnO2,2,0.051157297854674,0.0511572986165548,-7.618808361975481e-10,7.618808361975481e-10,False,False,True,False,False,False
BAT_00900,MnO2,1,0.126617653203243,0.0702574705150947,0.0563601826881482,0.0563601826881482,False,False,True,False,False,False
BAT_00901,MnO2,1,0.019039557832448,0.0883045962383382,-0.0692650384058902,0.0692650384058902,False,False,True,False,False,False
BAT_00902,MnO2,1,0.004425766496548,0.0044257655583648,9.381831327440191e-10,9.381831327440191e-10,False,False,True,False,False,False
BAT_00903,MnO2,1,0.046688308737625,0.0466883097674252,-1.0298002520170435e-09,1.0298002520170435e-09,False,False,True,False,False,False
BAT_00904,Mn21O40,1,0.041572561299696,0.0399132656015255,0.0016592956981704,0.0016592956981704,False,False,True,False,False,False
BAT_00905,Mn5O12,1,0.002108138079071,0.0550984462790596,-0.0529903081999886,0.0529903081999886,False,False,True,False,False,False
BAT_00909,MnO2,2,0.127241188282644,0.2039146209835054,-0.0766734327008614,0.0766734327008614,False,False,True,False,False,False
BAT_00910,Mn21O40,1,0.049009075331603,0.0490090758261128,-4.945098913688993e-10,4.945098913688993e-10,False,False,True,False,False,False
BAT_00911,MnO2,1,0.009808180218552,0.0960324057345616,-0.0862242255160096,0.0862242255160096,False,False,True,False,False,False
BAT_00912,MnO3,1,0.007939111916712,0.0538343021491291,-0.0458951902324171,0.0458951902324171,False,False,True,False,False,False
BAT_00913,Mn15O32,1,0.049655743719771,0.0496557447260751,-1.0063041372410098e-09,1.0063041372410098e-09,False,False,True,False,False,False
BAT_00914,Mn7O12,1,0.024938260217216,0.0249382578432085,2.3740074697742312e-09,2.3740074697742312e-09,False,False,True,False,False,False
BAT_00916,MnO2,3,0.058324292130721,0.058324293733064,-1.6023430568501416e-09,1.6023430568501416e-09,False,False,True,False,False,False
BAT_00917,MnPO4,1,0.067393933044924,0.0673939319612676,1.083656345213235e-09,1.083656345213235e-09,False,False,True,False,False,False
BAT_00918,Mn(PO3)5,1,0.023100911003768,0.0225793088442859,0.000521602159482,0.000521602159482,False,False,True,False,False,False
BAT_00919,Mn4(PO4)3,1,0.016472899016948,0.0164728975221359,1.4948120276303543e-09,1.4948120276303543e-09,False,False,True,False,False,False
BAT_00921,Mn9(P2O7)8,2,0.021789115097113,0.020879991988273,0.0009091231088399,0.0009091231088399,False,False,True,False,False,False
BAT_00923,Mn(PO3)3,1,0.04561735135959,0.0456173513595905,-4.996003610813204e-16,4.996003610813204e-16,False,False,True,False,False,False
BAT_00924,MnPO4,1,0.108165025892167,0.1081650262491531,-3.5698614897494707e-10,3.5698614897494707e-10,False,False,True,False,False,False
BAT_00925,MnPO4,1,0.065671567929561,0.14161554021755,-0.075943972287989,0.075943972287989,False,False,True,False,False,False
BAT_00926,Mn(PO3)3,1,0.054812021443186,0.0548120210759175,3.67268472578619e-10,3.67268472578619e-10,False,False,True,False,False,False
BAT_00927,MnPO4,2,0.057215736139496,0.0572157366196601,-4.801641168006299e-10,4.801641168006299e-10,False,False,True,False,False,False
BAT_00928,Mn(PO3)4,1,0.010081398919854,0.0100813991012552,-1.8140125512822178e-10,1.8140125512822178e-10,False,False,True,False,False,False
BAT_00929,Mn3P8O29,2,0.018969462466735,0.0008514600605145,0.0181180024062204,0.0181180024062204,False,False,True,False,False,False
BAT_00930,Mn4(PO4)3,1,0.004387586397114,0.0043875875298959,-1.1327819333592504e-09,1.1327819333592504e-09,False,False,True,False,False,False
BAT_00931,MnP2O7,1,0.018109006390311,0.018109006527703,-1.373920942293605e-10,1.373920942293605e-10,False,False,True,False,False,False
BAT_00932,Mn3P3O13,1,0.020742906179189,0.0207429061214062,5.778277509249641e-11,5.778277509249641e-11,False,False,True,False,False,False
BAT_00933,Mn2(PO4)3,2,0.194957344620235,0.1949573445693108,5.092415378271653e-11,5.092415378271653e-11,False,False,True,False,False,False
BAT_00934,MnP2O7,1,0.051294483460389,0.0512944833645371,9.585190280381184e-11,9.585190280381184e-11,False,False,True,False,False,False
BAT_00935,MnPO4,1,0.094731169356238,0.0947311695280567,-1.7181872591365274e-10,1.7181872591365274e-10,False,False,True,False,False,False
BAT_00936,Mn3(PO4)4,2,0.224899319321994,0.2248993188946712,4.2732273275447596e-10,4.2732273275447596e-10,False,False,True,False,False,False
BAT_00937,MnPO4,1,0.098925178224841,0.0900199396510697,0.0089052385737712,0.0089052385737712,False,False,True,False,False,False
BAT_00938,MnP2O7,2,0.112571277801983,0.1125712767542445,1.047738479309501e-09,1.047738479309501e-09,False,False,True,False,False,False
BAT_00940,MnP2O7,1,0.071846284381102,0.1135321531215322,-0.0416858687404302,0.0416858687404302,False,False,True,False,False,False
BAT_00941,Mn4(PO4)3,1,0.008445654001766,0.0083749223056809,7.073169608506034e-05,7.073169608506034e-05,False,False,True,False,False,False
BAT_00942,Mn2(PO4)3,5,0.201325565996927,0.1365022018874236,0.0648233641095033,0.0648233641095033,False,False,True,False,False,False
BAT_00943,MnP2O7,2,0.121519687835453,0.1797163955628951,-0.0581967077274421,0.0581967077274421,False,False,True,False,False,False
BAT_00944,MnPO4,1,0.036602961974525,0.0366029621847988,-2.1027387470118344e-10,2.1027387470118344e-10,False,False,True,False,False,False
BAT_00945,MnP2O7,1,0.008020185627112,0.0080201848620194,7.65092515384036e-10,7.65092515384036e-10,False,False,True,False,False,False
BAT_00948,MnP2O7,1,0.108728839162103,0.1087288383146286,8.474743684594442e-10,8.474743684594442e-10,False,False,True,False,False,False
BAT_00949,Mn2(PO4)3,1,0.056964856163744,0.0569648581048903,-1.941146347828049e-09,1.941146347828049e-09,False,False,True,False,False,False
BAT_00951,MnPO4,1,0.027676897105091,0.0269315165612706,0.0007453805438203,0.0007453805438203,False,False,True,False,False,False
